match_id,bowler,wickets
174,RJ Harris,1
389,SW Tait,1
389,S Sreesanth,1
389,R Bhatia,1
389,LR Shukla,1
389,B Lee,1
388,R Vinay Kumar,1
388,NLTC Perera,1
388,M Muralitharan,1
388,GH Vihari,1
173,JH Kallis,1
173,JA Morkel,1
172,A Symonds,1
172,A Nehra,1
392,R McLaren,1
392,L Balaji,1
391,RA Jadeja,1
391,R Ashwin,1
390,SL Malinga,1
390,M Morkel,1
390,IK Pathan,1
390,Harbhajan Singh,1
176,R Sathish,1
176,AG Murtaza,1
175,RP Singh,1
175,M Kartik,1
170,SL Malinga,1
170,R Bhatia,1
170,DS Kulkarni,1
170,AM Salvi,1
169,WA Mota,1
394,J Botha,1
394,IK Pathan,1
394,Anand Rajan,1
394,A Mishra,1
393,Harmeet Singh (2),1
393,B Kumar,1
173,SB Jakati,1
173,RE van der Merwe,1
173,P Kumar,1
173,MS Gony,1
173,M Muralitharan,1
167,RE van der Merwe,1
397,A Ashish Reddy,1
396,R Vinay Kumar,1
396,R Ashwin,1
396,DP Nannes,1
396,DJ Bravo,1
395,Yuvraj Singh,1
395,SL Malinga,1
395,PP Ojha,1
395,MR Marsh,1
395,KA Pollard,1
395,Harbhajan Singh,1
395,AJ Finch,1
171,RP Singh,1
171,RE van der Merwe,1
171,A Symonds,1
166,AB Dinda,1
165,J Botha,1
165,DP Nannes,1
165,A Nehra,1
164,Y Venugopal Rao,1
164,TL Suman,1
399,AM Nayar,1
398,PP Chawla,1
398,P Awana,1
397,SP Narine,1
397,SMSM Senanayake,1
397,KV Sharma,1
169,RR Powar,1
169,PP Chawla,1
168,SS Sarkar,1
168,A Singh,1
162,S Tyagi,1
162,JA Morkel,1
162,DS Kulkarni,1
162,DJ Bravo,1
161,WA Mota,1
401,M Morkel,1
401,AB McDonald,1
401,A Nehra,1
400,MS Gony,1
400,L Balaji,1
399,RA Jadeja,1
399,R Sharma,1
167,JH Kallis,1
167,A Nehra,1
166,SB Jakati,1
166,M Muralitharan,1
403,KA Pollard,1
403,Harbhajan Singh,1
402,MR Marsh,1
402,KV Sharma,1
402,I Sharma,1
402,DW Steyn,1
402,AB Dinda,1
401,S Nadeem,1
401,R Vinay Kumar,1
164,A Symonds,1
163,RG Sharma,1
163,M Kartik,1
163,BJ Hodge,1
163,A Symonds,1
162,SL Malinga,1
162,SK Raina,1
160,Harbhajan Singh,1
160,DJ Bravo,1
160,C Nanda,1
159,S Tyagi,1
159,RE van der Merwe,1
405,DW Steyn,1
405,Azhar Mahmood,1
404,UT Yadav,1
404,RA Jadeja,1
404,M Morkel,1
404,JA Morkel,1
404,IK Pathan,1
404,DJ Bravo,1
404,CH Morris,1
403,SK Trivedi,1
403,KK Cooper,1
158,A Symonds,1
158,A Nehra,1
407,JP Faulkner,1
407,JD Unadkat,1
406,YK Pathan,1
406,SP Narine,1
406,SMSM Senanayake,1
406,L Balaji,1
406,JH Kallis,1
406,DJ Bravo,1
406,CH Morris,1
405,PP Chawla,1
405,P Kumar,1
161,PJ Sangwan,1
161,A Nehra,1
160,SL Malinga,1
411,M Kartik,1
411,LJ Wright,1
410,A Chandila,1
409,Yuvraj Singh,1
409,P Awana,1
409,MS Gony,1
409,BAW Mendis,1
409,B Kumar,1
408,SL Malinga,1
408,RE van der Merwe,1
407,M Kartik,1
159,P Kumar,1
159,M Muralitharan,1
159,L Balaji,1
158,DR Smith,1
158,DP Nannes,1
157,Harbhajan Singh,1
157,DS Kulkarni,1
157,B Lee,1
157,AM Rahane,1
156,BAW Mendis,1
156,B Akhil,1
156,AB Agarkar,1
156,A Kumble,1
155,SK Warne,1
412,P Kumar,1
412,P Awana,1
412,M Morkel,1
412,IK Pathan,1
411,RP Singh,1
411,R Vinay Kumar,1
411,MR Marsh,1
155,RP Singh,1
155,PP Ojha,1
154,PJ Sangwan,1
154,MC Henriques,1
153,SL Malinga,1
153,RE van der Merwe,1
153,R Vinay Kumar,1
153,DS Kulkarni,1
415,Harmeet Singh,1
414,R Ashwin,1
414,I Sharma,1
414,DW Steyn,1
413,SMSM Senanayake,1
413,R Bhatia,1
157,SL Malinga,1
157,PP Chawla,1
418,R Bhatia,1
418,MM Sharma,1
418,DJ Bravo,1
418,CH Morris,1
417,RP Singh,1
417,R Vinay Kumar,1
417,R Rampaul,1
417,J Syed Mohammad,1
416,STR Binny,1
416,NLTC Perera,1
416,KK Cooper,1
416,DW Steyn,1
415,S Ladda,1
415,R Bhatia,1
415,L Balaji,1
155,SK Trivedi,1
152,SK Trivedi,1
152,L Balaji,1
152,JA Morkel,1
152,A Singh,1
151,WA Mota,1
151,TL Suman,1
151,S Sreesanth,1
151,PP Chawla,1
151,B Lee,1
420,S Sreesanth,1
420,RP Singh,1
420,R Vinay Kumar,1
420,MC Henriques,1
419,R Sharma,1
419,AM Nayar,1
418,SP Narine,1
423,Harbhajan Singh,1
423,DS Kulkarni,1
422,RA Jadeja,1
422,R Sharma,1
422,LJ Wright,1
422,KW Richardson,1
422,DJ Bravo,1
422,CH Morris,1
421,SL Malinga,1
421,PP Chawla,1
421,P Kumar,1
421,MS Gony,1
420,SK Trivedi,1
153,DJ Bravo,1
153,C Nanda,1
152,SK Warne,1
149,S Sreesanth,1
149,PP Chawla,1
149,L Balaji,1
149,JA Morkel,1
149,IK Pathan,1
148,MM Patel,1
148,LA Carseldine,1
148,JH Kallis,1
424,S Nadeem,1
424,M Morkel,1
424,L Balaji,1
424,JH Kallis,1
424,IK Pathan,1
424,B Lee,1
424,A Nehra,1
423,MG Johnson,1
427,SR Watson,1
427,SP Narine,1
427,R Bhatia,1
427,JH Kallis,1
427,Iqbal Abdulla,1
427,AA Chavan,1
426,TL Suman,1
426,RP Singh,1
426,MC Henriques,1
426,CH Gayle,1
425,R Ashwin,1
425,PP Chawla,1
150,SL Malinga,1
150,JP Duminy,1
150,Harbhajan Singh,1
149,SB Jakati,1
147,RR Raje,1
147,DS Kulkarni,1
147,DJ Bravo,1
146,AB Agarkar,1
146,A Nehra,1
145,YK Pathan,1
145,SM Harwood,1
430,DJ Bravo,1
429,Z Khan,1
429,M Muralitharan,1
429,JD Unadkat,1
428,KV Sharma,1
428,I Sharma,1
428,BMAJ Mendis,1
428,A Nehra,1
428,A Mishra,1
432,NLTC Perera,1
432,M Muralitharan,1
432,M Kartik,1
432,I Sharma,1
432,CL White,1
431,SK Trivedi,1
431,KK Cooper,1
431,JP Faulkner,1
431,B Kumar,1
431,AD Mathews,1
430,R Ashwin,1
430,P Suyal,1
430,Harbhajan Singh,1
148,D du Preez,1
147,ST Jayasuriya,1
147,SL Malinga,1
144,TL Suman,1
144,Shoaib Ahmed,1
144,SK Raina,1
144,S Tyagi,1
144,RP Singh,1
143,Z Khan,1
143,RE van der Merwe,1
434,R Bhatia,1
434,Iqbal Abdulla,1
434,AN Ahmed,1
433,STR Binny,1
433,SR Watson,1
433,SK Trivedi,1
433,S Kaul,1
433,JP Faulkner,1
432,R Vinay Kumar,1
141,M Muralitharan,1
141,JA Morkel,1
140,YK Pathan,1
436,SR Watson,1
436,PP Chawla,1
436,JP Faulkner,1
436,Bipul Sharma,1
436,A Chandila,1
435,SK Raina,1
435,R Ashwin,1
435,DJ Bravo,1
435,CH Morris,1
434,SL Malinga,1
145,SK Trivedi,1
145,RR Powar,1
145,IK Pathan,1
138,GR Napier,1
138,CH Gayle,1
439,KW Richardson,1
439,Harbhajan Singh,1
439,BAW Mendis,1
438,S Nadeem,1
438,S Kaul,1
438,R Vinay Kumar,1
438,MC Henriques,1
438,IK Pathan,1
437,R Bhatia,1
437,Parvez Rasool,1
142,YA Abdulla,1
142,BJ Hodge,1
142,AB Agarkar,1
141,PJ Sangwan,1
442,CH Morris,1
441,SMSM Senanayake,1
441,R Rampaul,1
441,M Kartik,1
441,A Mithun,1
440,PP Chawla,1
440,P Awana,1
440,NLTC Perera,1
440,Harmeet Singh,1
439,Yuvraj Singh,1
140,SK Trivedi,1
140,RA Jadeja,1
140,PP Ojha,1
140,FH Edwards,1
138,M Kartik,1
138,I Sharma,1
138,AB Dinda,1
138,AB Agarkar,1
137,SK Warne,1
137,SK Raina,1
136,RP Singh,1
136,PP Ojha,1
136,PJ Sangwan,1
443,RE van der Merwe,1
443,P Awana,1
443,J Botha,1
443,IK Pathan,1
443,BA Bhatt,1
443,A Nehra,1
442,STR Binny,1
442,MM Sharma,1
442,DJ Bravo,1
135,PP Chawla,1
135,JP Duminy,1
135,Harbhajan Singh,1
135,DJ Bravo,1
134,RE van der Merwe,1
134,P Kumar,1
446,RE van der Merwe,1
445,SMSM Senanayake,1
445,L Balaji,1
445,JH Kallis,1
445,IC Pandey,1
445,B Kumar,1
444,MG Johnson,1
444,I Sharma,1
138,BJ Hodge,1
138,AM Nayar,1
132,Z Khan,1
132,I Sharma,1
448,R Vinay Kumar,1
448,R Rampaul,1
448,P Awana,1
447,SL Malinga,1
447,PV Tambe,1
447,PP Ojha,1
447,KK Cooper,1
447,Harbhajan Singh,1
136,DL Vettori,1
136,A Mishra,1
135,Z Khan,1
135,VS Malik,1
135,ST Jayasuriya,1
135,RR Powar,1
131,M Muralitharan,1
131,L Balaji,1
131,FH Edwards,1
450,R Dhawan,1
450,P Kumar,1
450,P Awana,1
450,NM Coulter-Nile,1
450,KA Pollard,1
450,Harbhajan Singh,1
450,AC Gilchrist,1
449,SR Watson,1
449,SK Trivedi,1
134,KP Pietersen,1
134,KP Appanna,1
133,Kamran Khan,1
133,A Nehra,1
453,Mohammed Shami,1
453,KV Sharma,1
453,Anand Rajan,1
453,A Mishra,1
452,R Vinay Kumar,1
452,R Rampaul,1
452,MM Sharma,1
452,DJ Bravo,1
451,WD Parnell,1
451,UT Yadav,1
451,S Nadeem,1
451,IK Pathan,1
132,BJ Hodge,1
131,Y Venugopal Rao,1
131,RP Singh,1
131,RG Sharma,1
129,DP Nannes,1
129,DL Vettori,1
129,B Akhil,1
129,A Mishra,1
128,ST Jayasuriya,1
128,Harbhajan Singh,1
127,VRV Singh,1
455,KV Sharma,1
455,JP Faulkner,1
455,I Sharma,1
455,DW Steyn,1
455,A Mishra,1
454,KA Pollard,1
454,JA Morkel,1
454,CH Morris,1
453,NLTC Perera,1
127,A Kumble,1
126,MM Patel,1
126,AD Mascarenhas,1
125,MS Gony,1
125,JA Morkel,1
457,KA Pollard,1
457,CH Morris,1
456,STR Binny,1
456,SR Watson,1
456,SL Malinga,1
456,SK Trivedi,1
456,JP Faulkner,1
455,SR Watson,1
455,SK Trivedi,1
129,PJ Sangwan,1
129,KP Appanna,1
460,A Nehra,1
459,YS Chahal,1
459,VR Aaron,1
459,R Sharma,1
459,Mohammed Shami,1
459,MA Starc,1
459,JA Morkel,1
458,Z Khan,1
458,Shakib Al Hasan,1
458,PP Chawla,1
458,M Morkel,1
457,R Dhawan,1
457,PP Ojha,1
457,MM Sharma,1
127,PP Chawla,1
127,JH Kallis,1
124,P Kumar,1
124,JD Ryder,1
124,FH Edwards,1
124,DW Steyn,1
123,VS Malik,1
123,MC Henriques,1
123,I Sharma,1
123,AB Dinda,1
122,MS Gony,1
462,JA Morkel,1
462,AB Dinda,1
461,I Sharma,1
461,B Kumar,1
460,P Awana,1
460,DR Smith,1
460,AR Patel,1
121,AB Dinda,1
120,VY Mahesh,1
120,AM Salvi,1
119,T Henderson,1
464,JP Faulkner,1
464,DS Kulkarni,1
464,AR Patel,1
463,SP Narine,1
463,S Nadeem,1
463,PP Chawla,1
463,Mohammed Shami,1
463,JH Kallis,1
463,JD Unadkat,1
462,SL Malinga,1
125,A Nehra,1
124,PP Ojha,1
465,S Nadeem,1
465,Mohammed Shami,1
465,MM Sharma,1
465,JDS Neesham,1
465,DR Smith,1
465,BW Hilfenhaus,1
464,P Awana,1
464,MG Johnson,1
464,M Kartik,1
464,KW Richardson,1
122,KP Pietersen,1
122,Joginder Sharma,1
122,JA Morkel,1
122,DW Steyn,1
122,A Flintoff,1
121,Harmeet Singh,1
118,Joginder Sharma,1
118,JDP Oram,1
118,Harbhajan Singh,1
118,DJ Bravo,1
118,A Flintoff,1
468,JA Morkel,1
467,STR Binny,1
467,R Ashwin,1
467,PV Tambe,1
467,MM Sharma,1
467,JP Faulkner,1
467,IC Pandey,1
467,BW Hilfenhaus,1
466,Sandeep Sharma,1
466,R Dhawan,1
466,DJG Sammy,1
470,PP Ojha,1
469,S Nadeem,1
469,KV Sharma,1
469,DJG Sammy,1
468,YS Chahal,1
468,UT Yadav,1
468,SP Narine,1
468,JH Kallis,1
117,Sohail Tanvir,1
117,SR Watson,1
117,MS Gony,1
116,M Muralitharan,1
116,IK Pathan,1
115,SK Trivedi,1
115,Mohammad Asif,1
118,T Thushara,1
114,PM Sarvesh Kumar,1
114,MS Gony,1
114,M Ntini,1
114,M Muralitharan,1
114,DP Vijaykumar,1
113,SK Warne,1
113,RR Raje,1
473,CJ Anderson,1
472,R Dhawan,1
472,M Morkel,1
472,L Balaji,1
472,JH Kallis,1
471,YS Chahal,1
471,STR Binny,1
471,SR Watson,1
471,R Bhatia,1
476,KW Richardson,1
475,L Balaji,1
475,AB Dinda,1
474,KV Sharma,1
474,DR Smith,1
473,WD Parnell,1
473,S Nadeem,1
473,RG Sharma,1
112,JR Hopes,1
112,BAW Mendis,1
111,Shahid Afridi,1
111,SB Styris,1
111,JH Kallis,1
110,SK Raina,1
110,MM Patel,1
114,PP Ojha,1
109,B Geeves,1
109,A Nel,1
109,A Nehra,1
109,A Mishra,1
108,VRV Singh,1
108,SB Styris,1
108,S Sreesanth,1
108,RR Powar,1
108,RG Sharma,1
108,Gagandeep Singh,1
107,R Vinay Kumar,1
477,SL Malinga,1
477,DJG Sammy,1
476,Shakib Al Hasan,1
476,R Bhatia,1
476,M Morkel,1
480,S Nadeem,1
480,Mohammed Shami,1
480,KW Richardson,1
479,SL Malinga,1
479,L Balaji,1
479,CJ Anderson,1
478,R Ashwin,1
478,AD Russell,1
107,P Kumar,1
107,M Muralitharan,1
107,L Balaji,1
106,SM Pollock,1
106,PP Chawla,1
106,CRD Fernando,1
105,YK Pathan,1
109,MF Maharoof,1
483,RA Jadeja,1
483,R Ashwin,1
483,MM Sharma,1
483,LR Shukla,1
483,BW Hilfenhaus,1
482,Shakib Al Hasan,1
481,HV Patel,1
481,AB Dinda,1
480,WD Parnell,1
105,SK Trivedi,1
105,SC Ganguly,1
105,I Sharma,1
104,TM Dilshan,1
104,P Kumar,1
104,DW Steyn,1
103,L Balaji,1
100,PJ Sangwan,1
100,GD McGrath,1
100,A Mishra,1
99,Shoaib Akhtar,1
99,I Sharma,1
486,BW Hilfenhaus,1
485,UT Yadav,1
485,Shakib Al Hasan,1
485,SP Narine,1
485,JH Kallis,1
484,YS Chahal,1
484,VR Aaron,1
484,P Suyal,1
484,HV Patel,1
484,AB Dinda,1
483,WD Parnell,1
97,S Sreesanth,1
97,IK Pathan,1
96,SM Pollock,1
96,Joginder Sharma,1
488,AR Patel,1
487,PV Tambe,1
487,MC Henriques,1
487,KV Sharma,1
487,IK Pathan,1
486,Sandeep Sharma,1
486,R Dhawan,1
486,GJ Maxwell,1
486,DR Smith,1
102,AM Nayar,1
101,SK Trivedi,1
101,A Kumble,1
94,VRV Singh,1
94,R Vinay Kumar,1
94,IK Pathan,1
93,V Sehwag,1
93,MF Maharoof,1
490,KA Pollard,1
490,IC Pandey,1
489,S Kaul,1
489,R Shukla,1
489,B Kumar,1
488,VR Aaron,1
488,MG Johnson,1
488,JA Morkel,1
98,DP Vijaykumar,1
97,YK Pathan,1
97,SR Watson,1
91,VRV Singh,1
91,PP Chawla,1
91,P Amarnath,1
91,MS Gony,1
91,M Muralitharan,1
492,YS Chahal,1
492,R Tewatia,1
492,PV Tambe,1
492,JP Faulkner,1
491,UT Yadav,1
491,SP Narine,1
491,P Awana,1
490,S Badree,1
490,MM Sharma,1
95,PJ Sangwan,1
95,AB Dinda,1
495,YS Chahal,1
495,S Kaul,1
495,R Shukla,1
495,Mohammed Shami,1
495,AN Ahmed,1
494,S Badree,1
494,R Bhatia,1
494,R Ashwin,1
494,KK Cooper,1
494,JP Faulkner,1
493,MC Henriques,1
92,WPUJC Vaas,1
92,Umar Gul,1
92,RP Singh,1
92,LR Shukla,1
92,DP Vijaykumar,1
498,PV Tambe,1
498,KK Cooper,1
498,JP Faulkner,1
498,JP Duminy,1
498,DS Kulkarni,1
498,BCJ Cutting,1
497,Shakib Al Hasan,1
497,SP Narine,1
497,SL Malinga,1
497,PP Chawla,1
497,LMP Simmons,1
496,Shivam Sharma,1
496,Sandeep Sharma,1
496,KV Sharma,1
496,B Kumar,1
496,A Mishra,1
90,A Nehra,1
89,YK Pathan,1
89,SR Watson,1
89,SK Trivedi,1
89,RP Singh,1
89,PP Ojha,1
89,MM Patel,1
88,Z Khan,1
88,SC Ganguly,1
88,P Kumar,1
88,I Sharma,1
500,DW Steyn,1
499,RA Jadeja,1
499,M Muralitharan,1
499,AN Ahmed,1
498,STR Binny,1
503,Parvez Rasool,1
503,KV Sharma,1
503,IK Pathan,1
502,Mohammed Shami,1
502,AR Patel,1
500,SP Narine,1
500,PP Chawla,1
500,KV Sharma,1
87,Mohammad Asif,1
87,MS Gony,1
86,SM Pollock,1
86,SK Warne,1
85,Shahid Afridi,1
85,SB Styris,1
91,JA Morkel,1
90,DW Steyn,1
85,JA Morkel,1
85,DP Vijaykumar,1
84,VRV Singh,1
84,IK Pathan,1
83,SR Watson,1
83,SK Warne,1
505,R Dhawan,1
505,P Kumar,1
505,K Santokie,1
505,BE Hendricks,1
505,AR Patel,1
504,SP Narine,1
504,RA Jadeja,1
504,PP Chawla,1
504,PJ Cummins,1
504,IC Pandey,1
509,JP Faulkner,1
508,WD Parnell,1
508,S Nadeem,1
508,S Gopal,1
508,Harbhajan Singh,1
507,SK Raina,1
507,RA Jadeja,1
507,JW Hastings,1
506,UT Yadav,1
506,MA Starc,1
506,AN Ahmed,1
506,AB Dinda,1
85,SB Bangar,1
85,PP Ojha,1
85,MS Gony,1
85,M Muralitharan,1
82,Shoaib Malik,1
82,R Bhatia,1
82,PJ Sangwan,1
82,Mohammad Asif,1
82,DJ Thornely,1
82,DJ Bravo,1
81,VRV Singh,1
511,JO Holder,1
510,Yuvraj Singh,1
510,RA Jadeja,1
510,R Rampaul,1
510,R Ashwin,1
510,MM Sharma,1
509,VS Malik,1
509,R Tewatia,1
509,L Balaji,1
79,V Sehwag,1
79,R Bhatia,1
513,KA Pollard,1
513,JJ Bumrah,1
513,Harbhajan Singh,1
512,R Dhawan,1
512,Mohammed Shami,1
512,JD Unadkat,1
512,Imran Tahir,1
511,Shakib Al Hasan,1
511,RN ten Doeschate,1
511,R Vinay Kumar,1
511,M Morkel,1
83,S Vidyut,1
83,M Muralitharan,1
82,V Sehwag,1
516,IC Pandey,1
516,AR Patel,1
515,R Ashwin,1
515,PP Ojha,1
514,Shakib Al Hasan,1
514,PP Chawla,1
513,S Gopal,1
81,Mohammad Hafeez,1
81,Gagandeep Singh,1
81,DJ Hussey,1
81,AB Dinda,1
80,WPUJC Vaas,1
80,SB Bangar,1
80,DB Ravi Teja,1
80,A Kumble,1
79,VY Mahesh,1
79,GD McGrath,1
78,SK Warne,1
78,LR Shukla,1
78,I Sharma,1
78,AB Agarkar,1
77,S Sreesanth,1
77,Gagandeep Singh,1
518,JJ Bumrah,1
518,Harbhajan Singh,1
518,CJ Anderson,1
517,UT Yadav,1
517,SP Narine,1
516,Sandeep Sharma,1
516,R Ashwin,1
516,MM Sharma,1
516,MG Johnson,1
521,R Ashwin,1
521,IC Pandey,1
520,Sandeep Sharma,1
520,DS Kulkarni,1
520,AR Patel,1
519,R Ashwin,1
519,MM Sharma,1
519,JP Duminy,1
519,Imran Tahir,1
519,IC Pandey,1
519,DJ Muthuswami,1
519,A Mishra,1
518,Shakib Al Hasan,1
79,Mohammad Asif,1
79,MS Gony,1
79,Joginder Sharma,1
76,DW Steyn,1
76,DL Vettori,1
75,I Sharma,1
75,DJ Bravo,1
75,CRD Fernando,1
75,AB Dinda,1
75,AB Agarkar,1
74,P Kumar,1
522,YS Chahal,1
522,VR Aaron,1
522,Shakib Al Hasan,1
522,M Morkel,1
522,KC Cariappa,1
522,HV Patel,1
522,AN Ahmed,1
521,TA Boult,1
73,Yuvraj Singh,1
73,VY Mahesh,1
73,Shoaib Malik,1
73,GD McGrath,1
73,B Lee,1
72,DNT Zoysa,1
525,P Kumar,1
525,KV Sharma,1
525,A Ashish Reddy,1
524,Sandeep Sharma,1
524,J Suchith,1
523,PV Tambe,1
523,AD Mathews,1
77,DNT Zoysa,1
77,D Kalyankrishna,1
76,Z Khan,1
70,P Kumar,1
69,VRV Singh,1
69,SM Pollock,1
527,PP Chawla,1
527,PJ Cummins,1
527,P Negi,1
527,MM Sharma,1
526,TG Southee,1
526,STR Binny,1
526,SL Malinga,1
526,S Gopal,1
526,R Vinay Kumar,1
526,PV Tambe,1
526,DS Kulkarni,1
526,CH Morris,1
74,JA Morkel,1
530,KA Pollard,1
530,IC Pandey,1
529,TA Boult,1
529,KV Sharma,1
528,Sandeep Sharma,1
528,AR Patel,1
528,AD Mathews,1
528,A Mishra,1
527,UT Yadav,1
527,RG More,1
71,Joginder Sharma,1
71,AB Agarkar,1
70,Z Khan,1
70,SK Warne,1
70,SK Trivedi,1
70,SB Joshi,1
68,WPUJC Vaas,1
68,SR Watson,1
68,RP Singh,1
68,D Kalyankrishna,1
67,P Amarnath,1
67,MS Gony,1
532,MG Johnson,1
531,P Kumar,1
531,NM Coulter-Nile,1
531,Imran Tahir,1
531,DW Steyn,1
531,B Kumar,1
531,AD Mathews,1
531,A Ashish Reddy,1
530,SL Malinga,1
530,MM Sharma,1
65,JR Hopes,1
65,IK Pathan,1
65,D Salunkhe,1
65,B Lee,1
534,SL Malinga,1
534,MJ McClenaghan,1
534,JJ Bumrah,1
533,RA Jadeja,1
533,PV Tambe,1
533,JP Faulkner,1
533,DJ Bravo,1
533,CH Morris,1
533,Ankit Sharma,1
532,SP Narine,1
532,NLTC Perera,1
69,B Lee,1
537,AD Russell,1
536,Shivam Sharma,1
536,Sandeep Sharma,1
536,R Tewatia,1
536,PV Tambe,1
536,DJ Hooda,1
536,Anureet Singh,1
535,SP Narine,1
535,NM Coulter-Nile,1
535,Imran Tahir,1
67,DS Kulkarni,1
67,A Nehra,1
66,VY Mahesh,1
66,RP Singh,1
65,S Sreesanth,1
65,MM Patel,1
64,AB Dinda,1
63,ST Jayasuriya,1
63,P Kumar,1
63,DS Kulkarni,1
63,A Nehra,1
538,RA Jadeja,1
538,MA Starc,1
538,IC Pandey,1
538,HV Patel,1
538,DJ Bravo,1
538,D Wiese,1
537,UT Yadav,1
537,RS Bopara,1
537,P Kumar,1
537,MC Henriques,1
537,B Kumar,1
61,Joginder Sharma,1
61,JR Hopes,1
61,B Lee,1
60,Z Khan,1
60,LR Shukla,1
541,J Suchith,1
540,SR Watson,1
540,Iqbal Abdulla,1
539,SL Malinga,1
539,NM Coulter-Nile,1
539,JJ Bumrah,1
539,DJ Muthuswami,1
64,RP Singh,1
64,Mohammad Hafeez,1
64,I Sharma,1
64,DJ Hussey,1
58,SL Malinga,1
58,NM Coulter-Nile,1
543,Iqbal Abdulla,1
543,HV Patel,1
542,MM Sharma,1
542,IC Pandey,1
542,Anureet Singh,1
542,AR Patel,1
541,KV Sharma,1
62,SR Watson,1
62,GD McGrath,1
62,DL Vettori,1
61,WA Mota,1
61,P Amarnath,1
61,MS Gony,1
61,M Muralitharan,1
546,DS Kulkarni,1
545,Z Khan,1
545,Yuvraj Singh,1
545,JA Morkel,1
545,GB Hogg,1
545,AD Russell,1
545,A Mishra,1
544,Sandeep Sharma,1
544,P Kumar,1
544,MC Henriques,1
544,KV Sharma,1
544,Anureet Singh,1
60,JH Kallis,1
60,I Sharma,1
60,AA Noffke,1
58,UT Yadav,1
57,CJ Jordan,1
57,B Kumar,1
56,SL Malinga,1
56,MJ McClenaghan,1
56,LH Ferguson,1
56,KV Sharma,1
56,JD Unadkat,1
55,Z Khan,1
548,SN Thakur,1
548,JP Duminy,1
548,A Mishra,1
547,MM Sharma,1
547,IC Pandey,1
547,GB Hogg,1
547,A Nehra,1
546,STR Binny,1
53,Kuldeep Yadav,1
551,A Ashish Reddy,1
550,YS Chahal,1
550,PP Chawla,1
550,MA Starc,1
550,GB Hogg,1
550,D Wiese,1
550,AD Russell,1
549,TG Southee,1
549,SL Malinga,1
549,R Vinay Kumar,1
549,J Theron,1
549,J Suchith,1
549,Ankit Sharma,1
57,TA Boult,1
57,PP Chawla,1
51,DT Christian,1
553,NM Coulter-Nile,1
553,AD Mathews,1
552,MG Johnson,1
552,Karanveer Singh,1
552,J Suchith,1
552,Harbhajan Singh,1
552,Anureet Singh,1
551,SK Raina,1
551,P Negi,1
551,A Nehra,1
55,SR Watson,1
55,S Nadeem,1
55,Avesh Khan,1
54,AR Patel,1
53,MG Johnson,1
556,AD Mathews,1
556,A Mishra,1
555,PP Chawla,1
555,MC Henriques,1
555,J Botha,1
555,Bipul Sharma,1
555,AD Russell,1
554,YS Chahal,1
554,MM Sharma,1
553,SR Watson,1
53,KV Sharma,1
53,AS Rajpoot,1
52,S Kaul,1
51,Washington Sundar,1
51,S Nadeem,1
51,PJ Cummins,1
50,MJ McClenaghan,1
50,KV Sharma,1
50,JJ Bumrah,1
50,GJ Maxwell,1
50,AR Patel,1
49,PJ Sangwan,1
49,PJ Cummins,1
49,Mohammed Shami,1
49,DS Kulkarni,1
49,CR Brathwaite,1
49,Basil Thampi,1
557,HV Patel,1
557,AR Patel,1
556,Z Khan,1
556,J Suchith,1
556,HH Pandya,1
560,AD Russell,1
559,R Vinay Kumar,1
559,MJ McClenaghan,1
559,J Suchith,1
559,Harbhajan Singh,1
559,DJ Bravo,1
558,RS Bopara,1
558,PV Tambe,1
558,MC Henriques,1
558,KV Sharma,1
558,JP Faulkner,1
558,I Sharma,1
557,YS Chahal,1
51,A Zampa,1
50,Sandeep Sharma,1
50,R Tewatia,1
47,SL Malinga,1
47,Rashid Khan,1
47,Mohammad Nabi,1
47,MJ McClenaghan,1
47,JJ Bumrah,1
46,T Natarajan,1
562,SL Malinga,1
562,S Aravind,1
562,MA Starc,1
561,Z Khan,1
561,Parvez Rasool,1
561,J Yadav,1
561,B Kumar,1
560,GJ Maxwell,1
560,BE Hendricks,1
560,AR Patel,1
45,CR Woakes,1
45,A Choudhary,1
44,MJ McClenaghan,1
44,K Rabada,1
44,JJ Bumrah,1
565,J Yadav,1
565,GS Sandhu,1
564,TA Boult,1
564,Gurkeerat Singh,1
564,GJ Maxwell,1
564,B Kumar,1
563,Ankit Sharma,1
49,A Mishra,1
48,UT Yadav,1
48,SP Narine,1
48,MJ Henry,1
567,SL Malinga,1
567,R Vinay Kumar,1
567,MJ McClenaghan,1
567,M Morkel,1
567,KA Pollard,1
567,J Suchith,1
567,Harbhajan Singh,1
566,Sandeep Sharma,1
566,MA Starc,1
566,D Wiese,1
566,BE Hendricks,1
46,PJ Sangwan,1
46,GJ Maxwell,1
46,DS Kulkarni,1
46,Basil Thampi,1
45,YS Chahal,1
43,Rashid Khan,1
43,Imran Tahir,1
43,Bipul Sharma,1
42,SR Watson,1
42,S Aravind,1
42,P Negi,1
569,RA Jadeja,1
569,R Dhawan,1
569,R Ashwin,1
569,IC Pandey,1
569,DJ Bravo,1
569,BE Hendricks,1
569,A Nehra,1
568,P Kumar,1
568,MA Starc,1
567,SP Narine,1
41,CJ Anderson,1
41,Basil Thampi,1
40,UT Yadav,1
40,SP Narine,1
40,Kuldeep Yadav,1
40,Imran Tahir,1
40,DT Christian,1
573,A Nehra,1
572,KV Sharma,1
572,KA Pollard,1
572,Harbhajan Singh,1
570,UT Yadav,1
